AREA,N° CRUCE,INTERSECCIÓN,Controlador tipo,Centralizado ,Restan cambiar,En sistema,Conexión,Proyecto,Subárea,Edad
1,,Tucumán-Ecuador,Swarco  ITC-2,NO,,OMNIA,,,,1
1,,Azcuénaga-Tucumán,Swarco  ITC-2,NO,,OMNIA,,,,1
1,,Tucumán-Paso,Swarco  ITC-2,NO,,OMNIA,,,,1
1,,Florida-Viamonte,Swarco  ITC-2,NO,,OMNIA,,,,1
1,,Lavalle-Esmeralda,Swarco  ITC-2,NO,,OMNIA,,,,1
1,,Lavalle-Maipú,Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Florida-Tucumán,Swarco  ITC-2,NO,,OMNIA,,,,1
1,,Corrientes Av.-Suipacha,Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Corrientes Av.-Esmeralda,Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Corrientes Av.-Maipú,Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Corrientes Av.-Florida,Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Corrientes Av.-San Martín,Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Corrientes Av.-Reconquista,Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Sarmiento-Esmeralda,Swarco  ITC-2,NO,,OMNIA,,,,1
1,,Maipú-Tucumán,Swarco  ITC-2,NO,,OMNIA,,,,1
1,,Florida-Perón Juan D. Tte. Gral.,Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Florida-Sarmiento,Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Sáenz Peña Roque Pres. Av.-Suipacha-Sarmiento,Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Sáenz Peña Roque Pres. Av.-Esmeralda,Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Perón Juan D. Tte. Gral.-Esmeralda ,Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Sáenz Peña Roque Pres. Av.-Perón Juan D. Tte.,Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Sáenz Peña Roque Pres. Av.-Maipú,Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Sáenz Peña Roque Pres. Av.-Florida,Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Sáenz Peña Roque Pres. Av.-Mitre Bartolomé,Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Rivadavia Av.-Reconquista,Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Rivadavia Av.-San Martín-Sáenz Peña Roque Pres. Av.,Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Rivadavia Av.-Balcarce-25 de Mayo,Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Madero Eduardo 1020 Av./Edif. Catalinas,Swarco  ITC-2,NO,,OMNIA,,,,1
1,,Moreau de Justo Alicia Av.-Sánchez de Thompson M. (Viamonte),Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Moreau de Justo Alicia Av.-Pacini de Alvear Regina (Alt.Tucumán),Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Moreau de Justo Alicia Av.-Ocampo Victoria (Altura Lavalle),Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Moreau de Justo Alicia Av.-Guevara Trinidad (Altura Corrientes),Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Moreau de Justo Alicia Av.-Güemes Macacha Boul (Perón),Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Moreau de Justo Alicia Av.-Fte. Nº 840 (Altura Rivadavia),Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Moreau de Justo Alicia Av.-Fte. Nº 880 (Altura H. Yrigoyen),Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Moreau de Justo Alicia Av.-Fte. Nº 1020 (Altura Alsina Adolfo),Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Moreau de Justo Alicia Av.-Fte. Nº 1150 (Altura Moreno),Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Grierson Cecilia-Salida de Buquebús,Swarco  ITC-2,SI,,OMNIA,,,,1
1,,Moreau de Justo Alicia Av.-Grierson Cecilia,Swarco  ITC-2,SI,,OMNIA,,,,1
2,1015,Paseo Colón Av.-La Rábida Sur ,Schneider RMY,SI,,Citar,,,,5
2,1016,Paseo Colón Av.-Alsina Adolfo,Schneider RMY,SI,,Citar,,,,5
2,1017,Paseo Colón Av.-Moreno,Schneider RMY,SI,,Citar,,,,5
2,1018,Paseo Colón Av.-Belgrano Av.,Schneider RMY,SI,,Citar,,,,5
2,1019,Paseo Colón Av.-Venezuela,Schneider RMY,SI,,Citar,,,,5
2,1020,Belgrano Av.-Azopardo,Schneider RMY,SI,,Citar,,,,5
2,1021,Belgrano Av.-Balcarce,Schneider RMY,SI,,Citar,,,,5
2,1031,Belgrano Av.-Huergo Ing. Av.,Schneider RMY,SI,,Citar,,,,5
2,1032,Huergo Ing. Av.-Moreno,Schneider RMY,SI,,Citar,,,,5
2,1346,Corrientes Av.-Agüero,Schneider RMY,SI,,Citar,,,,5
2,1347,Corrientes Av.-Anchorena T. de Dr.,Schneider RMY,SI,,Citar,,,,5
2,1348,Corrientes Av.-Jean Jaures,Schneider RMY,SI,,Citar,,,,5
2,1349,Corrientes Av.-Ecuador,Schneider RMY,SI,,Citar,,,,5
2,1350,Corrientes Av.-Boulogne Sur Mer,Schneider RMY,SI,,Citar,,,,5
2,1351,Corrientes Av.-Pueyrredón Av.-Bolsón Peat.,Schneider RMY,SI,,Citar,,,,5
2,1352,Corrientes Av.-Castelli,Schneider RMY,SI,,Citar,,,,5
2,1353,Corrientes Av.-Paso,Schneider RMY,SI,,Citar,,,,5
2,1354,Corrientes Av.-Larrea,Schneider RMY,SI,,Citar,,,,5
2,1355,Corrientes Av.-Azcuénaga,Schneider RMY,SI,,Citar,,,,5
2,1356,Corrientes Av.-Pasteur,Schneider RMY,SI,,Citar,,,,5
2,1357,Corrientes Av.-Uriburu José E. Pte.  ,Schneider RMY,SI,,Citar,,,,5
2,1358,Corrientes Av.-Junín,Schneider RMY,SI,,Citar,,,,5
2,1359,Corrientes Av.-Ayacucho,Schneider RMY,SI,,Citar,,,,5
2,1360,Corrientes Av.-Riobamba,Schneider RMY,SI,,Citar,,,,5
2,1361,Corrientes Av.-Callao Av. (Bolsón Peatonal),Schneider RMY,SI,,Citar,,,,5
2,1362,Corrientes Av.-Rodríguez Peña,Schneider RMY,SI,,Citar,,,,5
2,1363,Corrientes Av.-Montevideo,Schneider RMY,SI,,Citar,,,,5
2,1364,Corrientes Av.-Paraná,Schneider RMY,SI,,Citar,,,,5
2,1365,Corrientes Av.-Uruguay,Schneider RMY,SI,,Citar,,,,5
2,1366,Corrientes Av.-Talcahuano,Schneider RMY,SI,,Citar,,,,5
2,1367,Corrientes Av.-Libertad ,Schneider RMY,SI,,Citar,,,,5
2,1368,Sarmiento-Libertad,Schneider RMY,SI,,Citar,,,,5
2,1369,Callao Av.-Sarmiento,Schneider RMY,SI,,Citar,,,,5
2,1370,Sarmiento-Rodríguez Peña,Schneider RMY,SI,,Citar,,,,5
2,1371,Sarmiento-Montevideo,Schneider RMY,SI,,Citar,,,,5
2,1372,Sarmiento-Riobamba,Schneider RMY,SI,,Citar,,,,5
2,1379,Sarmiento-Paraná,Schneider RMY,SI,,Citar,,,,5
2,1380,Sarmiento-Junín,Schneider RMY,SI,,Citar,,,,5
2,1381,Sarmiento-Uriburu José E. Pte. ,Schneider RMY,SI,,Citar,,,,5
2,1382,Sarmiento-Pasteur,Schneider RMY,SI,,Citar,,,,5
2,1383,Sarmiento-Larrea,Siemens CLS95,SI,,Citar,,,,20
2,1384,Sarmiento-Paso,Siemens CLS95,SI,,Citar,,,,20
2,1385,Pueyrredón Av.-Sarmiento,Siemens CLS95,SI,,Citar,,,,20
2,1386,Pueyrredón Av.-Gómez Valentín,Siemens CLS95,SI,,Citar,,,,20
2,1387,Gómez Valentín-Jean Jaures,Siemens CLS95,SI,,Citar,,,,20
2,1388,Ayacucho-Sarmiento,Siemens CLS95,SI,,Citar,,,,20
2,1389,Mitre Bartolomé-Uruguay,Siemens CLS95,SI,,Citar,,,,20
2,1390,Sarmiento-Anchorena T. de Dr.,Siemens CLS95,SI,,Citar,,,,20
2,1391,Sarmiento-Castelli,Siemens CLS95,SI,,Citar,,,,20
2,1392,Sarmiento-Azcuénaga,Siemens CLS95,SI,,Citar,,,,20
2,1393,Sarmiento-Jean Jaures,Siemens CLS95,SI,,Citar,,,,20
2,1394,Anchorena T. de Dr.-Gómez Valentín,Siemens CLS95,SI,,Citar,,,,20
2,1395,Sarmiento-Talcahuano,Siemens CLS95,SI,,Citar,,,,20
2,1396,Sarmiento-Uruguay,Siemens CLS95,SI,,Citar,,,,20
2,1403,Catamarca-Alsina Adolfo,Siemens CLS95,SI,,Citar,,,,20
2,1404,Perón Juan D. Tte. Gral.-Estación Once FFCC Sarmiento,Siemens CLS95,SI,,Citar,,,,20
2,1407,Yrigoyen Hipolito-Matheu,Siemens CLS95,SI,,Citar,,,,20
2,1408,Yrigoyen Hipólito-Pasco,Siemens CLS95,SI,,Citar,,,,20
2,1409,Alsina Adolfo-Solís,Siemens CLS95,SI,,Citar,,,,20
2,1410,Alsina Adolfo-Combate de los Pozos,Siemens CLS95,SI,,Citar,,,,20
2,1411,Mitre Bartolomé-Anchorena T. de Dr.,Siemens CLS95,NO,,,,,,20
2,1412,Yrigoyen Hipólito-Fte.Caja de Ahorro,Siemens CLS95,SI,,Citar,,,,20
2,1413,Yrigoyen Hipólito-San José,Siemens CLS95,SI,,Citar,,,,20
2,1414,Yrigoyen Hipólito-Salta,Siemens CLS95,SI,,Citar,,,,20
2,1415,De Mayo Av.-Salta,Siemens CLS95,SI,,Citar,,,,20
2,1416,De Mayo Av.-Santiago del Estero,Siemens CLS95,SI,,Citar,,,,20
2,1417,De Mayo Av.-San José,Siemens CLS95,SI,,Citar,,,,20
2,1418,De Mayo Av.-Sáenz Peña Luis Pte. ,Siemens CLS95,SI,,Citar,,,,20
2,1419,Rivadavia Av.-Paraná,Siemens CLS95,SI,,Citar,,,,20
2,1420,Yrigoyen Hipólito-Sáenz Peña Luis Pte.,Siemens CLS95,SI,,Citar,,,,20
2,1421,Rivadavia Av.-Montevideo,Siemens CLS95,SI,,Citar,,,,20
2,1422,Yrigoyen Hipólito-Virrey Cevallos,Siemens CLS95,SI,,Citar,,,,20
2,1423,Rivadavia Av.-Rodríguez Peña,Siemens CLS95,SI,,Citar,,,,20
2,1424,Yrigoyen Hipólito-Solís,Siemens CLS95,SI,,Citar,,,,20
2,1425,Rivadavia Av.-Entre Ríos Av./Callao Av.,Siemens CLS98,SI,,Citar,,,,15
2,1426,Entre Rios Av.-Yrigoyen Hipólito,Siemens CLS95,SI,,Citar,,,,20
2,1427,Yrigoyen Hipólito-Combate de los Pozos,Siemens CLS95,SI,,Citar,,,,20
2,1428,Rivadavia Av.-Combate de los Pozos/Riobamba,Siemens CLS95,SI,,Citar,,,,20
2,1429,Rivadavia Av.-Sarandí/Ayacucho,Siemens CLS95,SI,,Citar,,,,20
2,1430,Rivadavia Av.-Rincón/Junín,Siemens CLS95,SI,,Citar,,,,20
2,1431,Rivadavia Av.-Pasco/Uriburu,Siemens CLS95,SI,,Citar,,,,20
2,1432,Rivadavia Av.-Pichincha/Pasteur,Siemens CLS95,SI,,Citar,,,,20
2,1433,Rivadavia Av.-Matheu/Azcuénaga,Siemens CLS95,SI,,Citar,,,,20
2,1434,Rivadavia Av.-Alberti/Larrea,Siemens CLS95,SI,,Citar,,,,20
2,1435,Rivadavia Av.-Saavedra/Paso,Siemens CLS95,SI,,Citar,,,,20
2,1436,Rivadavia Av.-Misiones/Castelli,Siemens CLS95,SI,,Citar,,,,20
2,1437,Rivadavia Av.-Jujuy Av.(Bolsón Peatonal),Siemens CLS95,SI,,Citar,,,,20
2,1438,Rivadavia Av.-Catamarca,Siemens CLS95,SI,,Citar,,,,20
2,1439,Rivadavia Av.-La Rioja/Ecuador,Siemens CLS95,SI,,Citar,,,,20
2,1440,Rivadavia Av.-Urquiza Gral./Jean Jaures,Siemens CLS95,SI,,Citar,,,,20
2,1441,Rivadavia Av.-24 de Noviembre/Anchorena T. de Dr.,Siemens CLS95,SI,,Citar,,,,20
2,1442,Mitre Bartolomé-Ecuador,Siemens CLS95,SI,,Citar,,,,20
2,1443,Mitre Bartolomé-Fte.Est.FFCC Sarmiento,Siemens CLS95,SI,,Citar,,,,20
2,1444,Pueyrredón Av.-Mitre Bartolomé,Siemens CLS95,SI,,Citar,,,,20
2,1445,Mitre Bartolomé-Castelli,Siemens CLS95,SI,,Citar,,,,20
2,1446,Mitre Bartolomé-Paso,Siemens CLS95,SI,,Citar,,,,20
2,1447,Mitre Bartolomé-Larrea,Siemens CLS95,SI,,Citar,,,,20
2,1448,Mitre Bartolomé-Azcuénaga,Siemens CLS95,SI,,Citar,,,,20
2,1449,Mitre Bartolomé-Jean Jaures,Siemens CLS95,SI,,Citar,,,,20
2,1450,Mitre Bartolomé-Uriburu José E. Pte.,Siemens CLS95,SI,,Citar,,,,20
2,1451,Mitre Bartolomé-Junín,Siemens CLS95,SI,,Citar,,,,20
2,1452,Mitre Bartolomé-Ayacucho,Siemens CLS95,SI,,Citar,,,,20
2,1453,Mitre Bartolomé-Riobamba,Siemens CLS95,SI,,Citar,,,,20
2,1454,Callao Av.-Mitre Bartolomé,Siemens CLS95,SI,,Citar,,,,20
2,1455,Mitre Bartolomé-Rodríguez Peña,Siemens CLS95,SI,,Citar,,,,20
2,1456,Rivadavia Av.-Esparza/Agüero,Siemens CLS95,SI,,Citar,,,,20
2,1457,Mitre Bartolomé-Paraná,Siemens CLS95,SI,,Citar,,,,20
2,1458,Alsina Adolfo-24 de Noviembre,Siemens CLS95,SI,,Citar,,,,20
2,1459,Mitre Bartolomé-Montevideo,Siemens CLS95,SI,,Citar,,,,20
2,1460,Mitre Bartolomé-Pasteur,Siemens CLS95,SI,,Citar,,,,20
2,1461,Yrigoyen Hipólito-Santiago del Estero,Siemens CLS95,SI,,Citar,,,,20
2,1462,Perón Juan D. Tte. Gral.-Libertad,Siemens CLS95,SI,,Citar,,,,20
2,1463,Perón Juan D. Tte. Gral.-Talcahuano,Siemens CLS95,SI,,Citar,,,,20
2,1464,Perón Juan D. Tte. Gral.-Urugüay ,Siemens CLS95,SI,,Citar,,,,20
2,1465,Perón Juan D. Tte. Gral.-Paraná,Siemens CLS95,SI,,Citar,,,,20
2,1466,Perón Juan D. Tte. Gral.-Montevideo,Siemens CLS95,SI,,Citar,,,,20
2,1467,Perón Juan D. Tte. Gral.-Rodríguez Peña,Siemens CLS95,SI,,Citar,,,,20
2,1468,Callao Av.-Perón Juan D. Tte. Gral.,Siemens CLS95,SI,,Citar,,,,20
2,1469,Perón Juan D. Tte. Gral.-Riobamba,Siemens CLS95,SI,,Citar,,,,20
2,1470,Perón Juan D. Tte. Gral.-Ayacucho,Siemens CLS95,SI,,Citar,,,,20
2,1471,Perón Juan D. Tte. Gral.-Junín,Siemens CLS95,SI,,Citar,,,,20
2,1472,Perón Juan D. Tte. Gral.-Uriburu José E. Pte.,Siemens CLS95,SI,,Citar,,,,20
2,1473,Perón Juan D. Tte. Gral.-Pasteur,Siemens CLS95,SI,,Citar,,,,20
2,1474,Perón Juan D. Tte. Gral.-Azcuénaga,Siemens CLS95,SI,,Citar,,,,20
2,1475,Perón Juan D. Tte. Gral.-Larrea,Siemens CLS95,SI,,Citar,,,,20
2,1476,Perón Juan D. Tte. Gral.-Paso,Siemens CLS95,SI,,Citar,,,,20
2,1477,Perón Juan D. Tte. Gral.-Castelli,Siemens CLS95,SI,,Citar,,,,20
2,1478,Pueyrredón Av.-Perón Juan D. Tte. Gral.,Siemens CLS95,SI,,Citar,,,,20
2,1479,Perón Juan D. Tte. Gral.-Boulogne Sur Mer,Siemens CLS214PLUS,SI,,Citar,,,,5
2,1480,Alsina Adolfo-La Rioja,Siemens CLS95,SI,,Citar,,,,20
2,1481,Perón Juan D. Tte. Gral.-Jean Jaures,Siemens CLS95,SI,,Citar,,,,20
2,1482,Perón Juan D. Tte. Gral.-Anchorena T. de Dr.,Siemens CLS95,SI,,Citar,,,,20
2,1483,Yrigoyen Hipólito-Saavedra,Siemens CLS95,SI,,Citar,,,,20
2,1484,Yrigoyen Hipólito-Alberti,Siemens CLS95,SI,,Citar,,,,20
2,1485,Mitre Bartolomé-Libertad,Siemens CLS95,SI,,Citar,,,,20
2,1486,Yrigoyen Hipólito-Pichincha,Siemens CLS95,SI,,Citar,,,,20
2,1487,Mitre Bartolomé-Talcahuano,Siemens CLS95,SI,,Citar,,,,20
2,1488,Yrigoyen Hipólito-Rincón,Siemens CLS95,SI,,Citar,,,,20
2,1489,Yrigoyen Hipólito-Sarandí,Siemens CLS95,SI,,Citar,,,,20
2,1490,Yrigoyen Hipólito-24 de Noviembre,Siemens CLS95,SI,,Citar,,,,20
2,1491,Yrigoyen Hipólito-Urquiza,Siemens CLS95,SI,,Citar,,,,20
2,1492,Yrigoyen Hipólito-La Rioja,Siemens CLS95,SI,,Citar,,,,20
2,1493,Yrigoyen Hipólito-Catamarca,Siemens CLS95,SI,,Citar,,,,20
2,1494,Jujuy Av.-Yrigoyen Hipólito,Siemens CLS214PLUS,SI,,Citar,,,,5
2,1495,Yrigoyen Hipólito-Misiones,Siemens CLS95,SI,,Citar,,,,20
2,1496,Jujuy Av.-Alsina Adolfo,Siemens CLS214PLUS,SI,,Citar,,,,5
2,1497,Entre Ríos Av.-Alsina Adolfo,Siemens CLS95,SI,,Citar,,,,20
2,1498,Alsina Adolfo-Sarandí,Siemens CLS95,SI,,Citar,,,,20
2,1499,Sáenz Peña Roque Pres. Av.-Alsina Adolfo,Siemens CLS95,SI,,Citar,,,,20
2,1500,Pueyrredón Av.-Peatonal Estación Once,Siemens CLS95,SI,,Citar,,,,20
2,1509,Alsina Adolfo-Virrey Cevallos ,Schneider RBY,SI,,OPTIMUS,,,,1
2,1540,Corrientes Av.-Cerrito-Bolsón peatonal,Siemens CLS95,SI,,Citar,,,,20
2,1557,Sarmiento-Cerrito,Siemens CLS95,SI,,Citar,,,,20
2,1570,Perón Juan D. Tte. Gral.-Pellegrini Carlos,-,SI,,,,,,
2,1571,9 de Julio Av.-Perón Juan D. Tte. Gral.,Schneider RMY,SI,,OPTIMUS,,,,5
2,1572,Cerrito-Perón Juan D. Tte. Gral.,-,SI,,,,,,
2,1574,Mitre Bartolomé-Pellegrini Carlos,-,SI,,,,,,
2,1575,9 de Julio Av.-Mitre Bartolomé,Schneider RMY,SI,,OPTIMUS,,,,5
2,1576,Mitre Bartolomé-Cerrito,-,SI,,,,,,
2,1578,Rivadavia Av.-Irigoyen Bernardo de/Pellegrini ,-,SI,,,,,,
2,1579,Rivadavia Av.-9 de Julio Av.,Schneider RMY,SI,,OPTIMUS,,,,5
2,1580,Rivadavia Av.-Lima/Cerrito,-,SI,,,,,,
2,1585,Perón Juan D. Tte. Gral.-Suipacha,Siemens CLS214PLUS,SI,,Citar,,,,5
2,1586,Suipacha-Mitre Bartolomé,-,SI,,,,,,
2,1587,Rivadavia Av.-Tacuarí,-,SI,,,,,,
2,1593,De Mayo Av.-Fte.Intendencia,Siemens CLS95,SI,,Citar,,,,20
2,1594,Yrigoyen Hipólito-Bolivar-Roca Julio A. Pte. Av.,Siemens CLS95,SI,,Citar,,,,20
2,1595,Yrigoyen Hipólito-Defensa,Siemens CLS95,SI,,Citar,,,,20
2,1596,Yrigoyen Hipólito-Balcarce,Siemens CLS95,SI,,Citar,,,,20
2,1598,Alsina Adolfo-Bolivar,Siemens CLS95,SI,,Citar,,,,20
2,1601,De Mayo Av.-Perú,Siemens CLS95,SI,,Citar,,,,20
2,1602,De Mayo Av.-Chacabuco,Siemens CLS95,SI,,Citar,,,,20
2,1603,De Mayo Av.-Piedras,Siemens CLS95,SI,,Citar,,,,20
2,1604,De Mayo Av.-Tacuarí,Siemens CLS95,SI,,Citar,,,,20
2,1605,De Mayo Av.-Bernardo de Irigoyen,-,SI,,,,,,
2,1606,De Mayo Av.-9 de Julio Av.,Schneider RMY,SI,,OPTIMUS,,,,5
2,1607,De Mayo Av.-Lima,-,SI,,,,,,
2,1608,Maipú-Rivadavia,Siemens CLS95,SI,,Citar,,,,20
2,1610,Yrigoyen Hipólito-Irigoyen Bernardo de,-,SI,,,,,,
2,1611,9 de Julio Av.-Yrigoyen Hipólito,Schneider RMY,SI,,OPTIMUS,,,,5
2,1612,Yrigoyen Hipólito-Lima,-,SI,,,,,,
2,1614,Alsina Adolfo-Irigoyen Bernardo de,-,SI,,,,,,
2,1615,9 de Julio Av.-Alsina Adolfo,Schneider RMY,SI,,OPTIMUS,,,,5
2,1616,Alsina Adolfo-Lima,-,SI,,,,,,
2,1617,Moreno-Irigoyen Bernardo de,-,SI,,,,,,
2,1618,9 de Julio Av.-Moreno,Schneider RMY,SI,,OPTIMUS,,,,5
2,1619,Moreno-Lima,-,SI,,,,,,
2,1620,Alsina Adolfo-Piedras,Siemens CLS95,SI,,Citar,,,,20
2,1621,Yrigoyen Hipólito-Tacuarí,Siemens CLS95,SI,,Citar,,,,20
2,1622,Yrigoyen Hipólito-Piedras,Siemens CLS95,SI,,Citar,,,,20
2,1623,Moreno-Tacuarí,Siemens CLS95,SI,,Citar,,,,20
2,1624,Moreno-Piedras,Siemens CLS95,SI,,Citar,,,,20
2,1625,Alsina Adolfo-Tacuarí,Siemens CLS95,SI,,Citar,,,,20
2,1626,Yrigoyen Hipólito-Perú,Siemens CLS95,SI,,Citar,,,,20
2,1627,Chacabuco-Hipólito Yrigoyen,-,SI,,,,,,
2,1631,Belgrano Av.-Lima,-,SI,,,,,,
2,1632,"Belgrano Av.-9 de Julio Av. ""O""",Schneider RMY,SI,,OPTIMUS,,,,5
2,1633,"Belgrano Av.-9 de Julio Av. ""E""",-,SI,,,,,,
2,1634,Belgrano Av.-Irigoyen Bernardo de,-,SI,,,,,,
2,1635,Belgrano Av.-Tacuarí,Siemens CLS95,SI,,Citar,,,,20
2,1636,Belgrano Av.-Piedras-Roca Julio A. Pte. Av.,Siemens CLS95,SI,,Citar,,,,20
2,1637,Belgrano Av.-Chacabuco,Siemens CLS95,SI,,Citar,,,,20
2,1638,Belgrano Av.-Perú,Siemens CLS95,SI,,Citar,,,,20
2,1639,Belgrano Av.-Bolívar,Siemens CLS95,SI,,Citar,,,,20
2,1640,Belgrano Av.-Defensa,Siemens CLS95,SI,,Citar,,,,20
2,1650,Roca Julio A. Pres. Av.-Moreno-Chacabuco,Siemens CLS95,SI,,Citar,,,,20
2,1651,Roca Julio A. Pres. Av.-Alsina Adolfo-Perú,Siemens CLS95,SI,,Citar,,,,20
2,1652,Moreno-Bolívar,Siemens CLS95,SI,,Citar,,,,20
2,1653,Moreno-Defensa,Siemens CLS95,SI,,Citar,,,,20
2,1668,Venezuela-Bolivar,Siemens CLS95,SI,,Citar,,,,20
2,1680,Venezuela-Chacabuco,Siemens CLS214PLUS,SI,,Citar,,,,5
2,1681,Tacuarí-Venezuela,Siemens CLS95,SI,,Citar,,,,20
2,1682,Venezuela-Irigoyen Bernardo de,-,SI,,,,,,
2,1683,"9 de Julio ""E"" Av.-Venezuela",-,SI,,,,,,
2,1684,"9 de Julio ""O"" Av.-Venezuela",Schneider RMY,SI,,OPTIMUS,,,,5
2,1685,Venezuela-Lima,-,SI,,,,,,
2,1686,Venezuela-Perú,Siemens CLS214PLUS,SI,,Citar,,,,5
2,1687,Venezuela-Piedras,Siemens CLS95,SI,,Citar,,,,20
2,2100,México-Irigoyen Bernardo de,-,SI,,,,,,
2,2101,"9 de Julio ""E"" Av.-México",-,SI,,,,,,
2,2102,"9 de Julio ""O"" Av.-México",Schneider RMY,SI,,OPTIMUS,,,,5
2,2103,México-Lima,-,SI,,,,,,
2,2104,Chile-Irigoyen Bernardo de,-,SI,,,,,,
2,2105,"9 de Julio ""E"" Av.-Chile",-,SI,,,,,,
2,2106,"9 de Julio ""O"" Av.-Chile",Schneider RMY,SI,,OPTIMUS,,,,5
2,2107,Lima-Chile,-,SI,,,,,,
2,2108,Independencia Av.-Irigoyen Bernardo de ,-,SI,,,,,,
2,2109,"Independencia Av.-9 de Julio Av. ""E""",-,SI,,,,,,
2,2110,"Independencia Av.-9 de Julio Av. ""O""",Schneider RMY,SI,,OPTIMUS,,,,5
2,2111,Independencia Av.-Lima (bolsón peatonal),Siemens CLS95,SI,,Citar,,,,20
2,2112,Estados Unidos-Irigoyen Bernardo de,-,SI,,,,,,
2,2113,"9 de Julio ""E"" Av.-Estados Unidos",-,SI,,,,,,
2,2114,"9 de Julio ""O"" Av.-Estados Unidos",Schneider RMY,SI,,OPTIMUS,,,,5
2,2115,Estados Unidos-Lima,-,SI,,,,,,
2,2116,Calvo Carlos-Irigoyen Bernardo de,-,SI,,,,,,
2,2117,"9 de Julio ""E"" Av.-Calvo Carlos",-,SI,,,,,,
2,2118,"9 de Julio ""O"" Av.-Calvo Carlos",Schneider RMY,SI,,OPTIMUS,,,,5
2,2119,Calvo Carlos-Lima,-,SI,,,,,,
2,2120,Irigoyen Bernardo de-Humberto 1º,-,SI,,,,,,
2,2122,Humberto 1ª - 9 de Julio,Schneider RMY,SI,,OPTIMUS,,,,5
2,2124,San Juan Av.-Irigoyen Bernardo de,-,SI,,,,,,
2,2125,"San Juan Av.-9 de Julio Av. ""E"" y ""O""",Schneider RMY,SI,,OPTIMUS,,,,5
2,2127,San Juan Av.-Lima  ,-,SI,,,,,,
2,2131,Lima-Autopista,Siemens CLS95,SI,,Citar,,,,20
2,2132,Lima-Cochabamba,Siemens CLS95,NO,,,,,,20
2,2133,Lima-Constitución ,Schneider T-RBY,NO,,OPTIMUS,,,,1
2,2135,Irigoyen Bernardo de-Cochabamba,Siemens CLS95,NO,,,,,,20
2,2150,Tacuarí-México,Siemens CLS214PLUS,SI,,Citar,,,,5
2,2151,Tacuarí-Chile,Autotrol CT800i,NO,,,,,,25
2,2152,Independencia Av.-Tacuarí,Siemens CLS214PLUS,SI,,Citar,,,,5
2,2153,Tacuarí-Estados Unidos,Siemens CLS214PLUS,SI,,Citar,,,,5
2,2154,Tacuarí-Calvo Carlos,-,SI,,,,,,
2,2155,Tacuarí-Humberto 1º,Siemens CLS214PLUS,SI,,Citar,,,,5
2,2156,San Juan Av.-Tacuarí,Siemens CLS214PLUS,SI,,Citar,,,,5
2,2157,Cochabamba-Tacuarí,Siemens CLS214PLUS,NO,,,,,,5
2,2158,México-Perú,Siemens CLS214PLUS,SI,,Citar,,,,5
2,2159,Chacabuco-México,Siemens CLS214PLUS,SI,,Citar,,,,5
2,2200,Paseo Colón Av.-México,Siemens CLS214PLUS,SI,,Citar,,,,5
2,2201,Paseo Colón Av.-Chile,Siemens CLS214PLUS,SI,,Citar,,,,5
2,2202,"Independencia Av.-Paseo Colón Av.""O""-Balcarce",Siemens CLS214PLUS,SI,,Citar,,,,5
2,2203,"Independencia Av.-Paseo Colón ""E"" ",Siemens CLS214PLUS,SI,,Citar,,,,5
2,2205,Paseo Colón Av.-Estados Unidos,Siemens CLS214PLUS,SI,,Citar,,,,5
2,2207,Paseo Colón Av.-Humberto 1º,Siemens CLS214PLUS,SI,,Citar,,,,5
2,2208,Paseo Colón Av.-San Juan Av. ,Siemens CLS214PLUS,SI,,Citar,,,,5
2,2209,Paseo Colón Av.-Cochabamba,Siemens CLS214PLUS,SI,,Citar,,,,5
2,2210,Paseo Colón Av.-Subida Aut. AU1,Siemens CLS214PLUS,SI,,Citar,,,,5
2,2219,Chile-Azopardo,Siemens CLS214PLUS,SI,,Citar,,,,5
2,2220,Huergo Ing. Av.-Chile,Siemens CLS214PLUS,SI,,Citar,,,,5
